#motif_id	motif_name	motif_description	source_name	source_version	gene_name	motif_similarity_qvalue	similar_motif_id	similar_motif_description	orthologous_identity	orthologous_gene_name	orthologous_species	description
._PGSC0003DMG400003357	._PGSC0003DMG400003357	PGSC0003DMG400003357	CIS_BP	1.1	PGSC0003DMG400003357	0	None	None	1	ABF1	None	BAF1_ABF1
M07428_3.00_PGSC0003DMG400026241	M07428_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07442_3.00_PGSC0003DMG400026241	M07442_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07443_3.00_PGSC0003DMG400026241	M07443_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07460_3.00_PGSC0003DMG400026241	M07460_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07477_3.00_PGSC0003DMG400026241	M07477_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07478_3.00_PGSC0003DMG400026241	M07478_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07479_3.00_PGSC0003DMG400026241	M07479_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07480_3.00_PGSC0003DMG400026241	M07480_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07524_3.00_PGSC0003DMG400026241	M07524_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07526_3.00_PGSC0003DMG400026241	M07526_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07527_3.00_PGSC0003DMG400026241	M07527_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07541_3.00_PGSC0003DMG400026241	M07541_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07542_3.00_PGSC0003DMG400026241	M07542_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07549_3.00_PGSC0003DMG400026241	M07549_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07550_3.00_PGSC0003DMG400026241	M07550_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07551_3.00_PGSC0003DMG400026241	M07551_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07552_3.00_PGSC0003DMG400026241	M07552_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07554_3.00_PGSC0003DMG400026241	M07554_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07555_3.00_PGSC0003DMG400026241	M07555_3.00_PGSC0003DMG400026241	PGSC0003DMG400026241	CIS_BP	1.1	PGSC0003DMG400026241	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01157_3.00_PGSC0003DMG400026442	M01157_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01160_3.00_PGSC0003DMG400026442	M01160_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01351_3.00_PGSC0003DMG400026442	M01351_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01362_3.00_PGSC0003DMG400026442	M01362_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02369_3.00_PGSC0003DMG400026442	M02369_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02373_3.00_PGSC0003DMG400026442	M02373_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02389_3.00_PGSC0003DMG400026442	M02389_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02394_3.00_PGSC0003DMG400026442	M02394_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02424_3.00_PGSC0003DMG400026442	M02424_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02428_3.00_PGSC0003DMG400026442	M02428_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02435_3.00_PGSC0003DMG400026442	M02435_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02437_3.00_PGSC0003DMG400026442	M02437_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02440_3.00_PGSC0003DMG400026442	M02440_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02442_3.00_PGSC0003DMG400026442	M02442_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07417_3.00_PGSC0003DMG400026442	M07417_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07418_3.00_PGSC0003DMG400026442	M07418_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07427_3.00_PGSC0003DMG400026442	M07427_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07428_3.00_PGSC0003DMG400026442	M07428_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07442_3.00_PGSC0003DMG400026442	M07442_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07443_3.00_PGSC0003DMG400026442	M07443_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07460_3.00_PGSC0003DMG400026442	M07460_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07477_3.00_PGSC0003DMG400026442	M07477_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07478_3.00_PGSC0003DMG400026442	M07478_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07479_3.00_PGSC0003DMG400026442	M07479_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07480_3.00_PGSC0003DMG400026442	M07480_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07524_3.00_PGSC0003DMG400026442	M07524_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07526_3.00_PGSC0003DMG400026442	M07526_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07527_3.00_PGSC0003DMG400026442	M07527_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07541_3.00_PGSC0003DMG400026442	M07541_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07542_3.00_PGSC0003DMG400026442	M07542_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07549_3.00_PGSC0003DMG400026442	M07549_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07550_3.00_PGSC0003DMG400026442	M07550_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07551_3.00_PGSC0003DMG400026442	M07551_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07552_3.00_PGSC0003DMG400026442	M07552_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07554_3.00_PGSC0003DMG400026442	M07554_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07555_3.00_PGSC0003DMG400026442	M07555_3.00_PGSC0003DMG400026442	PGSC0003DMG400026442	CIS_BP	1.1	PGSC0003DMG400026442	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02382_3.00_PGSC0003DMG400026587	M02382_3.00_PGSC0003DMG400026587	PGSC0003DMG400026587	CIS_BP	1.1	PGSC0003DMG400026587	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01368_3.00_PGSC0003DMG400026628	M01368_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07466_3.00_PGSC0003DMG400026628	M07466_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07467_3.00_PGSC0003DMG400026628	M07467_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07509_3.00_PGSC0003DMG400026628	M07509_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07510_3.00_PGSC0003DMG400026628	M07510_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07511_3.00_PGSC0003DMG400026628	M07511_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07512_3.00_PGSC0003DMG400026628	M07512_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07514_3.00_PGSC0003DMG400026628	M07514_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07528_3.00_PGSC0003DMG400026628	M07528_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07529_3.00_PGSC0003DMG400026628	M07529_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07545_3.00_PGSC0003DMG400026628	M07545_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07546_3.00_PGSC0003DMG400026628	M07546_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M12163_3.00_PGSC0003DMG400026628	M12163_3.00_PGSC0003DMG400026628	PGSC0003DMG400026628	CIS_BP	1.1	PGSC0003DMG400026628	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01350_3.00_PGSC0003DMG400026644	M01350_3.00_PGSC0003DMG400026644	PGSC0003DMG400026644	CIS_BP	1.1	PGSC0003DMG400026644	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01365_3.00_PGSC0003DMG400026644	M01365_3.00_PGSC0003DMG400026644	PGSC0003DMG400026644	CIS_BP	1.1	PGSC0003DMG400026644	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07461_3.00_PGSC0003DMG400026644	M07461_3.00_PGSC0003DMG400026644	PGSC0003DMG400026644	CIS_BP	1.1	PGSC0003DMG400026644	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07462_3.00_PGSC0003DMG400026644	M07462_3.00_PGSC0003DMG400026644	PGSC0003DMG400026644	CIS_BP	1.1	PGSC0003DMG400026644	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07463_3.00_PGSC0003DMG400026644	M07463_3.00_PGSC0003DMG400026644	PGSC0003DMG400026644	CIS_BP	1.1	PGSC0003DMG400026644	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01349_3.00_PGSC0003DMG400026758	M01349_3.00_PGSC0003DMG400026758	PGSC0003DMG400026758	CIS_BP	1.1	PGSC0003DMG400026758	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07447_3.00_PGSC0003DMG400026758	M07447_3.00_PGSC0003DMG400026758	PGSC0003DMG400026758	CIS_BP	1.1	PGSC0003DMG400026758	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07448_3.00_PGSC0003DMG400026758	M07448_3.00_PGSC0003DMG400026758	PGSC0003DMG400026758	CIS_BP	1.1	PGSC0003DMG400026758	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M12161_3.00_PGSC0003DMG400026758	M12161_3.00_PGSC0003DMG400026758	PGSC0003DMG400026758	CIS_BP	1.1	PGSC0003DMG400026758	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M00947_3.00_PGSC0003DMG400027077	M00947_3.00_PGSC0003DMG400027077	PGSC0003DMG400027077	CIS_BP	1.1	PGSC0003DMG400027077	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01155_3.00_PGSC0003DMG400027077	M01155_3.00_PGSC0003DMG400027077	PGSC0003DMG400027077	CIS_BP	1.1	PGSC0003DMG400027077	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07407_3.00_PGSC0003DMG400027077	M07407_3.00_PGSC0003DMG400027077	PGSC0003DMG400027077	CIS_BP	1.1	PGSC0003DMG400027077	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07408_3.00_PGSC0003DMG400027077	M07408_3.00_PGSC0003DMG400027077	PGSC0003DMG400027077	CIS_BP	1.1	PGSC0003DMG400027077	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07471_3.00_PGSC0003DMG400027077	M07471_3.00_PGSC0003DMG400027077	PGSC0003DMG400027077	CIS_BP	1.1	PGSC0003DMG400027077	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07472_3.00_PGSC0003DMG400027077	M07472_3.00_PGSC0003DMG400027077	PGSC0003DMG400027077	CIS_BP	1.1	PGSC0003DMG400027077	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07507_3.00_PGSC0003DMG400027077	M07507_3.00_PGSC0003DMG400027077	PGSC0003DMG400027077	CIS_BP	1.1	PGSC0003DMG400027077	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07508_3.00_PGSC0003DMG400027077	M07508_3.00_PGSC0003DMG400027077	PGSC0003DMG400027077	CIS_BP	1.1	PGSC0003DMG400027077	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01157_3.00_PGSC0003DMG400027126	M01157_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01160_3.00_PGSC0003DMG400027126	M01160_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01351_3.00_PGSC0003DMG400027126	M01351_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01362_3.00_PGSC0003DMG400027126	M01362_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02369_3.00_PGSC0003DMG400027126	M02369_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02373_3.00_PGSC0003DMG400027126	M02373_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02389_3.00_PGSC0003DMG400027126	M02389_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02394_3.00_PGSC0003DMG400027126	M02394_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02424_3.00_PGSC0003DMG400027126	M02424_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02428_3.00_PGSC0003DMG400027126	M02428_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02435_3.00_PGSC0003DMG400027126	M02435_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02437_3.00_PGSC0003DMG400027126	M02437_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02440_3.00_PGSC0003DMG400027126	M02440_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M02442_3.00_PGSC0003DMG400027126	M02442_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07417_3.00_PGSC0003DMG400027126	M07417_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07418_3.00_PGSC0003DMG400027126	M07418_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07427_3.00_PGSC0003DMG400027126	M07427_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07428_3.00_PGSC0003DMG400027126	M07428_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07442_3.00_PGSC0003DMG400027126	M07442_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07443_3.00_PGSC0003DMG400027126	M07443_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07460_3.00_PGSC0003DMG400027126	M07460_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07477_3.00_PGSC0003DMG400027126	M07477_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07478_3.00_PGSC0003DMG400027126	M07478_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07479_3.00_PGSC0003DMG400027126	M07479_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07480_3.00_PGSC0003DMG400027126	M07480_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07524_3.00_PGSC0003DMG400027126	M07524_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07526_3.00_PGSC0003DMG400027126	M07526_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07527_3.00_PGSC0003DMG400027126	M07527_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07541_3.00_PGSC0003DMG400027126	M07541_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07542_3.00_PGSC0003DMG400027126	M07542_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07549_3.00_PGSC0003DMG400027126	M07549_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07550_3.00_PGSC0003DMG400027126	M07550_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07551_3.00_PGSC0003DMG400027126	M07551_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07552_3.00_PGSC0003DMG400027126	M07552_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07554_3.00_PGSC0003DMG400027126	M07554_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07555_3.00_PGSC0003DMG400027126	M07555_3.00_PGSC0003DMG400027126	PGSC0003DMG400027126	CIS_BP	1.1	PGSC0003DMG400027126	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M01154_3.00_PGSC0003DMG400027157	M01154_3.00_PGSC0003DMG400027157	PGSC0003DMG400027157	CIS_BP	1.1	PGSC0003DMG400027157	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07419_3.00_PGSC0003DMG400027157	M07419_3.00_PGSC0003DMG400027157	PGSC0003DMG400027157	CIS_BP	1.1	PGSC0003DMG400027157	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07420_3.00_PGSC0003DMG400027157	M07420_3.00_PGSC0003DMG400027157	PGSC0003DMG400027157	CIS_BP	1.1	PGSC0003DMG400027157	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07432_3.00_PGSC0003DMG400027157	M07432_3.00_PGSC0003DMG400027157	PGSC0003DMG400027157	CIS_BP	1.1	PGSC0003DMG400027157	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07433_3.00_PGSC0003DMG400027157	M07433_3.00_PGSC0003DMG400027157	PGSC0003DMG400027157	CIS_BP	1.1	PGSC0003DMG400027157	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
M07464_3.00_PGSC0003DMG400027157	M07464_3.00_PGSC0003DMG400027157	PGSC0003DMG400027157	CIS_BP	1.1	PGSC0003DMG400027157	0	None	None	1	Myb/SANT	None	Myb_DNA-binding
